CNES;Latitude_Nova;Longitude_Nova;Endereco_Google;Qualidade_Busca
7695500;-27.6379443;-52.26910119999999;R. Santa Catarina, 291 - Centro, Erechim - RS, 99700-000, Brazil;ROOFTOP
7695632;-8.0649258;-34.898967;Av. Gov. Agamenon Magalhães, 4760 - Paissandu, Recife - PE, 52010-075, Brazil;GEOMETRIC_CENTER
7697090;-22.6128539;-46.0595408;R. Quintino Bocaiúva, 26, Cambuí - MG, 37600-000, Brazil;ROOFTOP
7697260;-20.6535924;-44.4873007;R. Pedro Abraão Ubá, Passa Tempo - MG, 35537-000, Brazil;GEOMETRIC_CENTER
7697562;-28.8280826;-52.5122813;R. Venâncio Aíres, 816 - Centro, Soledade - RS, 99300-000, Brazil;ROOFTOP
7697724;-22.9846181;-43.2043584;R. Visc. de Pirajá, 303 - Sala 812 - Ipanema, Rio de Janeiro - RJ, 22410-905, Brazil;ROOFTOP
7697759;-22.9846677;-43.1995336;R. Visc. de Pirajá, 135 - Ipanema, Rio de Janeiro - RJ, 22410-002, Brazil;ROOFTOP
7697872;-22.8802889;-43.3658906;R. das Dálias, 96 - Vila Valqueire, Rio de Janeiro - RJ, 21330-740, Brazil;ROOFTOP
7697953;-22.8038398;-43.1820084;Praia da Olaria, 567 - 2º Andar - Cocotá, Rio de Janeiro - RJ, 21910-295, Brazil;ROOFTOP
7698003;-22.9841972;-43.2008845;R. Farme de Amoedo, 75 - Ipanema, Rio de Janeiro - RJ, 22420-020, Brazil;ROOFTOP
7698224;-22.9114609;-43.174366;R. México, 41 - sala 1801 - Centro, Rio de Janeiro - RJ, 20031-144, Brazil;ROOFTOP
7698259;-22.8959826;-43.1999863;R. da Gamboa, 303 - Santo Cristo, Rio de Janeiro - RJ, 20220-324, Brazil;GEOMETRIC_CENTER
7698739;-22.6157871;-46.0587574;R. Pref. Alcino Salomon, 107 - Jardim São Benedito, Cambuí - MG, 37600-000, Brazil;ROOFTOP
7700601;-27.6404609;-52.2691637;R. Pedro Álvares Cabral, 671 - Centro, Erechim - RS, 99700-248, Brazil;ROOFTOP
7700954;-32.032359;-52.0946934;R. Zalony, 160 - Centro, Rio Grande - RS, 96200-070, Brazil;ROOFTOP
7701659;-19.2770186;-44.4046013;Av. Dom Cirílo, 27 - Centro, Paraopeba - MG, 35774-000, Brazil;ROOFTOP
7701721;-27.632652;-52.2747124;Av. Maurício Cardoso, 225 - Centro, Erechim - RS, 99700-426, Brazil;ROOFTOP
7703066;-27.3416907;-51.6116409;R. Ernesto Hachmann, 44 - Centro, Capinzal - SC, 89665-000, Brazil;ROOFTOP
7703821;-22.4241263;-45.4462627;Praça Doutor Carlos Victor, 01 - Varginha, Itajubá - MG, 37501-155, Brazil;ROOFTOP
7703856;-7.0733319;-34.8579014;R. São Sebastião - Renascer, Cabedelo - PB, 58310-000, Brazil;GEOMETRIC_CENTER
7704658;-23.0075338;-44.31821009999999;R. Raul Pompéia, 75 - Centro, Angra dos Reis - RJ, 23900-090, Brazil;ROOFTOP
7704747;-27.63056;-52.2720609;Condomínio Edifício Golbderg e Charchat - Rua Emílio Grandó, 457 - Centro, Erechim - RS, 99700-396, Brazil;ROOFTOP
7705476;0.0352976;-51.0520784;R. São José, 2050 - Central, Macapá - AP, 68900-110, Brazil;ROOFTOP
7705689;-6.4697606;-35.4660332;RN-269, Nova Cruz - RN, 59215-000, Brazil;GEOMETRIC_CENTER
7706081;-22.9108308;-43.106731;R. Cel. Moreira César, 426 - Icaraí, Niterói - RJ, 24230-065, Brazil;ROOFTOP
7706502;-23.5517325;-47.65904200000001;Est. do Cercado, 25, Araçoiaba da Serra - SP, 18190-000, Brazil;ROOFTOP
7707207;-22.5331529;-55.7214466;R. Tiradentes, 1100 - Centro, Ponta Porã - MS, 79900-000, Brazil;ROOFTOP
7709617;-23.3030047;-45.9635984;R. Bernardino de Campos, 262 - Centro, Jacareí - SP, 12308-010, Brazil;ROOFTOP
7710542;-23.6105039;-46.7584513;R. Elizabetta Lips, 129 - Centro, Taboão da Serra - SP, 06763-180, Brazil;ROOFTOP
7711565;-5.5092186;-45.2494381;Av. Beira Rio, 297, Barra do Corda - MA, 65950-000, Brazil;ROOFTOP
7711573;-12.9895133;-38.4737837;Edifício Fernandez Plaza - Av. Antônio Carlos Magalhães, 2487 - Cidadela, Salvador - BA, 40280-000, Brazil;ROOFTOP
7711883;-5.3251029;-49.0901997;Av. Principal - Vila Militar Pres. Medice, Marabá - PA, 68506, Brazil;GEOMETRIC_CENTER
7713320;-16.1160741;-47.9422325;Quadra, 109 - Ocidental Park, Cidade Ocidental - GO, 72887-258, Brazil;ROOFTOP
7713924;-17.338084;-49.93597159999999;R. José Alves, 359-301, Edéia - GO, 75940-000, Brazil;ROOFTOP
7714483;-23.6914596;-46.5585327;Av. Índico, 832 - Jardim do Mar, São Bernardo do Campo - SP, 09750-601, Brazil;ROOFTOP
7714556;-10.7236314;-37.3250198;R. António Feliciano, Malhador - SE, 49570-000, Brazil;GEOMETRIC_CENTER
7714920;-11.6219796;-50.6847366;Av. D Pedro Casaldaliga Plá, 724-860 - São Félix do Araguaia, MT, 78670-000, Brazil;ROOFTOP
7714947;-11.2468098;-53.2070192;Parque Indígena do Xingu - São Félix do Araguaia, MT, 78670-000, Brazil;GEOMETRIC_CENTER
7715315;-21.1856938;-47.8033139;R. Prudente de Morais, 1570 - sala 702 - Vila Seixas, Ribeirão Preto - SP, 14015-110, Brazil;ROOFTOP
7715757;-20.3512227;-40.2898348;R. Dr. Jair de Andrade, 317 - Itapuã, Vila Velha - ES, 29101-702, Brazil;ROOFTOP
7716079;-29.93198019999999;-51.0754651;Av. Dorival Cândido Luz de Oliveira, 8020 - Bom Princípio, Gravataí - RS, Brazil;ROOFTOP
7716281;-19.9798803;-43.9440452;R. da Paisagem, 480 1001 - Vale do Sereno, Nova Lima - MG, 34006-059, Brazil;ROOFTOP
7716516;-23.4997561;-47.4695335;R. Maranhão, 82 - Centro, Sorocaba - SP, 18035-570, Brazil;ROOFTOP
7716524;-4.3152519;-46.46054119999999;Buriticupu - State of Maranhão, 65393-000, Brazil;GEOMETRIC_CENTER
7716621;-20.4608073;-54.6031953;Av. Afonso Pena, 3547 - Centro, Campo Grande - MS, 79002-072, Brazil;ROOFTOP
7717113;-21.4375146;-45.94519950000001;R. Tiradentes, 61 - Campinho, Alfenas - MG, 37130-000, Brazil;ROOFTOP
7717245;-27.1712589;-51.5069544;Av. Barão do Rio Branco, 615 - Joaçaba, SC, 89600-000, Brazil;ROOFTOP
7717334;-23.0063878;-44.317204;R. Cel. Carvalho, 173 - Centro, Angra dos Reis - RJ, 23900-315, Brazil;ROOFTOP
7717598;-20.8941401;-51.37357799999999;R. 13 de Maio, 1647 - Vila Rica, Andradina - SP, 16901-300, Brazil;ROOFTOP
7718039;-25.545852;-49.341679;R. Eng. Eduardo Afonso Nadolny, 754 - Cidade Industrial de Curitiba, Curitiba - PR, 81460-310, Brazil;ROOFTOP
7718322;-22.906025;-43.1120697;R. Cel. Moreira César, 160 - Pavuna, Niterói - RJ, 24230-052, Brazil;ROOFTOP
7718349;-23.0076731;-44.3182875;R. da Conceição, 226 - Centro, Angra dos Reis - RJ, 23900-437, Brazil;ROOFTOP
7718462;-25.185622;-50.728285;Localidade De Tigre - Tigre, Guamiranga - PR, 84435-000, Brazil;GEOMETRIC_CENTER
7718845;-2.7973684;-40.5148591;R. Angela Marques, Jijoca de Jericoacoara - CE, 62598-000, Brazil;GEOMETRIC_CENTER
7719779;-22.9095943;-43.169083;Av. Mal. Câmara, 160 - Centro, Rio de Janeiro - RJ, 20021-380, Brazil;ROOFTOP
7719981;-7.9977765;-34.838911;Av. Min. Marcos Freire, 1615 - Bairro Novo, Olinda - PE, 53030-005, Brazil;ROOFTOP
7720246;-22.97076;-43.1854;Nossa Senhora de Copacabana - Copacabana, Rio de Janeiro - RJ, 22031-012, Brazil;GEOMETRIC_CENTER
7720378;-20.7544503;-42.8795061;Praça do Rosário, 3 - Centro, Viçosa - MG, 36570-000, Brazil;ROOFTOP
7720750;-28.81802919999999;-51.2790846;R. Pinheiro Machado, 379 - Ipê, RS, 95240-000, Brazil;ROOFTOP
7721056;-22.9108308;-43.106731;R. Cel. Moreira César, 426 - Icaraí, Niterói - RJ, 24230-065, Brazil;ROOFTOP
7721072;-22.9707688;-43.18625979999999;Av. Nossa Sra. de Copacabana, 647/1002 - Copacabana, Rio de Janeiro - RJ, 22050-901, Brazil;ROOFTOP
7721188;-8.095773800000002;-34.8862054;Av. Eng. Domingos Ferreira, 636 - Pina, Recife - PE, 51011-050, Brazil;ROOFTOP
7721609;-22.9765052;-43.1905694;Av. Nossa Sra. de Copacabana, 978 - Copacabana, Rio de Janeiro - RJ, 22060-002, Brazil;ROOFTOP
7721722;-23.5971569;-46.6834772;R. Alvorada, 1289 - Conjuntos 1009 e 1017 - Vila Olímpia, São Paulo - SP, 04550-004, Brazil;ROOFTOP
7721935;-23.5386618;-46.45489449999999;R. Flores do Piauí, 99 - Itaquera, São Paulo - SP, 08210-200, Brazil;ROOFTOP
7722419;-3.7457456;-47.49856700000001;Ulianópolis - State of Pará, 68632-000, Brazil;GEOMETRIC_CENTER
7722656;-22.9841907;-43.2059515;R. Visc. de Pirajá, 351 - Ipanema, Rio de Janeiro - RJ, 22410-003, Brazil;ROOFTOP
7722745;-22.9842381;-43.2115749;R. Visc. de Pirajá, 547 - Ipanema, Rio de Janeiro - RJ, 22410-900, Brazil;ROOFTOP
7722834;-22.970054;-43.185567;Condomínio do Edifício Júlio Siqueira - Av. Nossa Sra. de Copacabana, 605 - Copacabana, Rio de Janeiro - RJ, 22050-002, Brazil;ROOFTOP
7722869;-22.9844825;-43.2056208;R. Visc. de Pirajá, 351 - 1124 - Ipanema, Rio de Janeiro - RJ, 22410-003, Brazil;ROOFTOP
7722958;-22.9716886;-43.18683470000001;R. Santa Clara, 50 - Sala 1122 - Copacabana, Rio de Janeiro - RJ, 22041-012, Brazil;ROOFTOP
7723199;-15.3146454;-49.6012191;R. Durval Martins de Lima - St. Sao Francisco, Ceres - GO, 76300-000, Brazil;GEOMETRIC_CENTER
7723741;-29.2393653;-51.8715257;R. Sete de Setembro, 590 - Centro, Encantado - RS, 95960-000, Brazil;ROOFTOP
7723881;-22.98429;-43.211596;Condomínio do Edif Ipanema 2000 - R. Visc. de Pirajá, 547 - Ipanema, Rio de Janeiro - RJ, 22410-050, Brazil;ROOFTOP
7723970;-22.9701577;-43.1854683;AV. N. Sª DE COPACABANA 1072 / 704 - Av. Nossa Sra. de Copacabana - Copacabana, Rio de Janeiro - RJ, 22060-002, Brazil;GEOMETRIC_CENTER
7724497;-8.0654659;-34.8946988;Condomínio Empresarial Praia Guarapari - R. Sen. José Henrique, 103 - Ilha do Leite, Recife - PE, 50070-460, Brazil;ROOFTOP
7724659;-14.3144103;-39.3234111;Av. Pres. Vargas, 220 - Ubaitaba, BA, 45545-000, Brazil;RANGE_INTERPOLATED
7725566;-22.9065449;-43.1106026;Rua Coronel Moreira César, 229 - Icaraí, Niterói - RJ, 24230-052, Brazil;ROOFTOP
7726864;-25.6218014;-48.4225104;Av. Sebastião Caboto, Pontal do Paraná - PR, 83255-000, Brazil;GEOMETRIC_CENTER
7727119;-13.8559338;-40.0902647;R. João José Duarte, 181 - Joaquim Romão, Jequié - BA, 45201-011, Brazil;ROOFTOP
7727151;-13.8886244;-40.4245363;4H6G+H5 - Santa Rita, Jequié - BA, Brazil;ROOFTOP
7727550;-23.6545199;-46.6107732;Av. dos Ourives, 458 - Parque Bristol, São Paulo - SP, 04194-260, Brazil;ROOFTOP
7728298;-12.7432827;-56.5118859;Av. Amazonas - Tapurah, MT, 78573-000, Brazil;GEOMETRIC_CENTER
7728506;-22.9022755;-43.1152851;R. Miguel de Frias, 77 - Icaraí, Niterói - RJ, 24220-008, Brazil;ROOFTOP
7728972;-28.7220694;-52.8483179;Av. Duque de Caxias - Espumoso, RS, 99400-000, Brazil;GEOMETRIC_CENTER
7729073;-5.903626999999999;-38.6331853;R. Francisco Pinheiro Neto - Antônio Duarte, Jaguaribe - CE, 63475-000, Brazil;GEOMETRIC_CENTER
7729235;-23.6289295;-46.7921875;Estr. Ten. José Maria da Cunha, 563 - Jardim Record, Taboão da Serra - SP, 06783-230, Brazil;ROOFTOP
7730446;-21.2995589;-50.3400645;R. Santos Dumont, 810 - Centro, Birigui - SP, 16200-001, Brazil;ROOFTOP
7730470;-28.2843885;-52.7942159;R. Quatorze de Julho, nº 284 - Centro, Carazinho - RS, 99500-000, Brazil;ROOFTOP
7730969;-11.6857864;-41.7727728;R. Barro Alto - Canarana, BA, 44890-000, Brazil;GEOMETRIC_CENTER
7731523;-5.8172814;-46.1376425;R. Manoel de Souza Lima, 106, Grajaú - MA, 65940-000, Brazil;ROOFTOP
7731639;-2.5370237;-44.2082634;Quadra 13 - R. Quinze, 57 A/B - Cohatrac II, São Luís - MA, 65053-780, Brazil;ROOFTOP
7732279;-14.5477632;-59.1780979;Juininha, Conquista D'Oeste - MT, 78254-000, Brazil;GEOMETRIC_CENTER
7732295;-23.6074508;-46.75408239999999;R. Santa Luzia, 735 - Vila Santa Luzia, Taboão da Serra - SP, 06754-005, Brazil;ROOFTOP
7732422;-22.9846875;-43.1990604;R. Visc. de Pirajá, 111 - Ipanema, Rio de Janeiro - RJ, 22410-001, Brazil;ROOFTOP
7733097;-5.7826409;-35.201749;R. Seridó, 356 - Petrópolis, Natal - RN, 59020-010, Brazil;ROOFTOP
7733313;-27.5362609;-48.6339449;R. Jacinto Damásio, 517 - Serraria, São José - SC, 88115-700, Brazil;ROOFTOP
7733429;-22.90171;-43.1765141;R. Buenos Aires, 2 - Centro, Rio de Janeiro - RJ, 20070-022, Brazil;ROOFTOP
7733682;-23.2798697;-52.6079244;R. Barão do Rio Branco, 106 - 172, Paraíso do Norte - PR, 87780-000, Brazil;ROOFTOP
7733720;-22.0769432;-48.74806659999999;R. Paraiba, 55 - Vila Sao Jose, Bariri - SP, 17250-000, Brazil;RANGE_INTERPOLATED
7733798;-21.0116573;-40.8100299;Av. Simão Soares, 489 - Barra do Itapemirim, Marataízes - ES, 29345-000, Brazil;ROOFTOP
7734158;-27.6394597;-52.2691309;R. Pedro Álvares Cabral, 574 - Centro, Erechim - RS, 99700-252, Brazil;ROOFTOP
7734409;-12.9388834;-38.4079328;Av. Luís Viana Filho, Salvador - BA, Brazil;GEOMETRIC_CENTER
7734484;-19.9647881;-44.0158172;Av. Tito Fulgêncio, 912 - Jardim Industrial, Contagem - MG, 32215-000, Brazil;ROOFTOP
7735014;-22.8065452;-43.3641105;Av. Pastor Martin Luther King Jr., 13916 - sala 201 - Pavuna, Rio de Janeiro - RJ, 21520-002, Brazil;ROOFTOP
7735359;-27.4631569;-51.9054078;R. Rui Barbosa, 276 - Centro, Marcelino Ramos - RS, 99800-000, Brazil;ROOFTOP
7735464;-26.2777589;-48.8588823;R. João Pessoa, 1236 - Santo Antônio, Joinville - SC, 89218-280, Brazil;ROOFTOP
7735502;-27.6370514;-52.27393619999999;R. Rui Barbosa, 105 - Centro, Erechim - RS, 99700-000, Brazil;ROOFTOP
7735669;-19.7926506;-43.9319974;Av. Brasília, 1330 - Duquesa I, Santa Luzia - MG, 33120-452, Brazil;ROOFTOP
7736266;-22.9172415;-43.22300870000001;Edifício Bandeirante Dias Leme - R. Mariz e Barros, 1001 - Tijuca, Rio de Janeiro - RJ, 20270-004, Brazil;ROOFTOP
7736592;-22.9705619;-43.1883022;R. Santa Clara, 115 - Copacabana, Rio de Janeiro - RJ, 22041-011, Brazil;ROOFTOP
7736754;-26.2363262;-51.077492;R. Cel. Amazonas, 1000 - Centro, Porto União - SC, 89400-000, Brazil;ROOFTOP
7737440;-22.9716311;-43.1868668;R. Santa Clara, 50 - Copacabana, Rio de Janeiro - RJ, 22041-012, Brazil;ROOFTOP
7737513;-22.9708504;-43.1863386;Av. Nossa Sra. de Copacabana, 647 - Sala 605 - Copacabana, Rio de Janeiro - RJ, 22050-002, Brazil;ROOFTOP
7737521;-22.9708124;-43.1862633;Av. Nossa Sra. de Copacabana, 647 - Copacabana, Rio de Janeiro - RJ, 22050-002, Brazil;ROOFTOP
7737556;-22.9836184;-43.2115726;R. Visc. de Pirajá, 550 - Ipanema, Rio de Janeiro - RJ, 22410-002, Brazil;ROOFTOP
7737564;-23.327064;-51.16105;R. Alvarenga Peixoto, 420 - Lago Parque, Londrina - PR, 86015-340, Brazil;ROOFTOP
7738560;-23.6400064;-46.8006147;R. João Fernandes, 29 - Jardim Santa Cruz, Taboão da Serra - SP, 06774-200, Brazil;ROOFTOP
7739214;-28.2874834;-52.7932068;R. Venâncio Aíres, 566 - Centro, Carazinho - RS, 99500-000, Brazil;ROOFTOP
7739222;-28.2874834;-52.7932068;R. Venâncio Aíres, 566 - Centro, Carazinho - RS, 99500-000, Brazil;ROOFTOP
7739249;-28.2874834;-52.7932068;R. Venâncio Aíres, 566 - Centro, Carazinho - RS, 99500-000, Brazil;ROOFTOP
7740174;-19.3729282;-46.1320262;R. Tupinambás, 193 - Guarda dos Ferreiros, São Gotardo - MG, 38800-000, Brazil;ROOFTOP
7741030;-22.7428307;-47.3342728;R. Fortunato Faraone, 80 - Jardim Girassol, Americana - SP, 13465-660, Brazil;ROOFTOP
7741081;-27.635222;-52.2753166;Av. Uruguai, 88 - Centro, Erechim - RS, 99700-062, Brazil;ROOFTOP
7741324;-27.4633392;-51.9091131;R. Dr. Meireles, 51 - Centro, Marcelino Ramos - RS, 99800-000, Brazil;ROOFTOP
7741340;-22.5024058;-44.0109092;Av. Nilton Pena Botelho, 498 - Parque Maíra, Pinheiral - RJ, 27197-000, Brazil;ROOFTOP
7741669;-27.4622054;-51.9065054;R. Santa Rosa, 149 - Marcelino Ramos, RS, 99800-000, Brazil;RANGE_INTERPOLATED
7741758;-26.9039424;-48.6573037;R. Dr. Pedro Ferreira, 155 - Centro, Itajaí - SC, 88301-030, Brazil;ROOFTOP
7741766;-1.3971839;-48.8689733;R. Martinho Pinto, Ponta de Pedras - PA, 68830-000, Brazil;GEOMETRIC_CENTER
7741804;-23.5089534;-47.4583242;R. Claudio Manoel da Costa, 268 - Jardim Vergueiro, Sorocaba - SP, 18030-083, Brazil;ROOFTOP
7742223;-14.1416959;-39.7308475;Centro Próximo da antiga Quinaa de Ouro ,ao lado da R. Kassia - R. Nações Unidas, 7 - c - Bairro Centro, Ipiaú - BA, 45570-000, Brazil;ROOFTOP
7742754;-11.7624632;-41.9112327;Praça da Bandeira, 217 - Barro Alto, BA, 44895-000, Brazil;RANGE_INTERPOLATED
7742770;-6.971382299999999;-34.8367896;R. Duque de Caxias, 32 - Camalaú, Cabedelo - PB, 58100-263, Brazil;ROOFTOP
7742878;-6.9718703;-34.8347847;R. Duque de Caxias - Vila Sao Joao, Cabedelo - PB, 58310-000, Brazil;GEOMETRIC_CENTER
7743122;-18.038649;-41.6711077;Av. Farmacêutico Joviano, 1308 - Várzea, Itambacuri - MG, 39830-000, Brazil;ROOFTOP
7743343;-32.0377651;-52.1017897;R. Gen. Canabarro, 512 - Centro, Rio Grande - RS, 96200-200, Brazil;ROOFTOP
7743386;-23.5691391;-46.6362439;R. Castro Alves, 457 - Aclimação, São Paulo - SP, 01532-001, Brazil;ROOFTOP
7743580;-23.0075338;-44.31821009999999;R. Raul Pompéia, 75 - Centro, Angra dos Reis - RJ, 23900-090, Brazil;ROOFTOP
7743599;-23.0076837;-44.3178529;R. da Conceição, 171 - Centro, Angra dos Reis - RJ, 23900-437, Brazil;ROOFTOP
7744293;-5.4992479;-45.2536814;BR-226, Barra do Corda - MA, Brazil;GEOMETRIC_CENTER
7744358;-23.5430386;-46.7631125;Av. dos Autonomistas, 896 - Salas 708 e 709, Torre 2 - Vila Yara, Osasco - SP, 06020-012, Brazil;ROOFTOP
7744528;-21.1428239;-48.9770119;R. Treze de Maio, 1269 - Centro, Catanduva - SP, 15800-010, Brazil;ROOFTOP
7744587;-22.9709025;-42.02268919999999;R. Mal. Floriano Peixoto, 09 - Praia dos Anjos, Arraial do Cabo - RJ, 28930-000, Brazil;ROOFTOP
7745141;-16.4388289;-51.122813;R. Goiânia, 12 - St. Central, Iporá - GO, 76200-000, Brazil;ROOFTOP
7745761;-7.47979;-34.8115373;Av. Beira Mar, Pitimbu - PB, Brazil;GEOMETRIC_CENTER
7745796;-23.5000678;-47.4569968;R. São Bento, 45 - Centro, Sorocaba - SP, 18010-030, Brazil;ROOFTOP
7746695;-21.656462;-42.342976;R. Amílton Martins, 134 - Pirapetinga, MG, 36730-000, Brazil;ROOFTOP
7747039;-27.6305635;-54.3072576;R. Dahne de Abreu, 565 - Centro, Horizontina - RS, 98920-000, Brazil;ROOFTOP
7747314;-32.0312463;-52.1017065;R. Visc. de Paranaguá, 79 - Centro, Rio Grande - RS, 96200-190, Brazil;ROOFTOP
7748418;-26.1063048;-49.8008979;R. Dr. Getúlio Vargas, 170, Rio Negro - PR, 83880-000, Brazil;RANGE_INTERPOLATED
7748604;-2.5410408;-44.27693540000001;Av. Getúlio Vargas, 90 - Monte Castelo, São Luís - MA, 65035-000, Brazil;ROOFTOP
7749570;-27.1017672;-52.6189388;Av. Porto Alegre, 427D - Centro, Chapecó - SC, 89802-130, Brazil;ROOFTOP
7749740;-0.98586;-49.9350814;Anajás - State of Pará, 68810-000, Brazil;GEOMETRIC_CENTER
7750137;-9.4109743;-40.5094947;R. do Paraiso, 230 - Santo Antonio, Juazeiro - BA, 48903-055, Brazil;ROOFTOP
7751125;-6.8065149;-35.5975169;R. João Nogueira, Borborema - PB, 58394-000, Brazil;GEOMETRIC_CENTER
7751443;-27.3472956;-51.6165401;R. Carmelo Zocolli - Capinzal, SC, 89665-000, Brazil;GEOMETRIC_CENTER
7751613;-22.9845403;-43.2056424;R. Visc. de Pirajá, 351 - Ipanema, Rio de Janeiro - RJ, 22410-003, Brazil;ROOFTOP
7751648;-23.6078239;-46.7563475;R. Ernesto Capelari, 160 - Parque Santos Dumont, Taboão da Serra - SP, 06754-060, Brazil;ROOFTOP
7752415;-26.2325694;-51.08050590000001;R. Frei Rogerio, 579 - Centro, Porto União - SC, 89400-000, Brazil;ROOFTOP
7752458;-8.0524189;-34.9009412;Rua Joaquim Nabuco - Pte. da Capunga, 516 - Graças, Recife - PE, 52011-000, Brazil;ROOFTOP
7752652;-32.0318583;-52.0991885;R. Luiz Lorea, 506 - Centro, Rio Grande - RS, 96200-350, Brazil;ROOFTOP
7753314;-19.8052965;-40.8558846;R. Antônio Coelho, 96 - Centro, Itaguaçu - ES, 29690-000, Brazil;RANGE_INTERPOLATED
7753780;-23.5040167;-47.4560089;R. Santa Cruz, 95 - Centro, Sorocaba - SP, 18035-630, Brazil;ROOFTOP
7754612;-26.878526;-52.4022793;R. Gen. Osório, 231 - João Batista Tonial, Xanxerê - SC, 89820-000, Brazil;ROOFTOP
7755341;-6.4151485;-38.014913;Rua Luiz Maniçoba, 217, Alexandria - RN, 59965-000, Brazil;RANGE_INTERPOLATED
7756143;-23.0075338;-44.31821009999999;R. Raul Pompéia, 75 - Centro, Angra dos Reis - RJ, 23900-090, Brazil;ROOFTOP
7756429;-21.0530241;-50.0570431;R. José Coelho Couto, Zacarias - SP, 15265-000, Brazil;GEOMETRIC_CENTER
7757093;-23.5494673;-46.5632563;R. Antônio Camardo, 476 - Vila Gomes Cardim, São Paulo - SP, 03309-060, Brazil;ROOFTOP
7757468;-22.893703;-43.1234656;Av. Ernani do Amaral Peixoto, 36 - Centro, Niterói - RJ, 24020-074, Brazil;ROOFTOP
7757603;-30.09800299999999;-51.2510397;R. Dr. Castro de Menezes, 155 - Vila Assunção, Porto Alegre - RS, 91900-590, Brazil;ROOFTOP
7757786;-22.4164957;-44.2932121;Av. Dom Pedro II, 1198 - Centro, Porto Real - RJ, 27570-000, Brazil;ROOFTOP
7757794;-23.6154588;-46.57285539999999;Edifício Helbor - R. Manoel Coelho, 676 - Sala 116 1° Andar - Centro, São Caetano do Sul - SP, 09510-102, Brazil;ROOFTOP
7757808;-23.6250574;-46.56430899999999;R. Peri, 362 - Osvaldo Cruz, São Caetano do Sul - SP, 09571-390, Brazil;ROOFTOP
7757875;-23.0078746;-44.3204114;R. Cel. Carvalho, 539 - Centro, Angra dos Reis - RJ, 23900-310, Brazil;ROOFTOP
7758197;-21.7314226;-41.18495009999999;R. Gregório Prudêncio de Azevedo, 53 - Barcelos, São João da Barra - RJ, 28200, Brazil;RANGE_INTERPOLATED
7758235;-20.8942413;-51.3786261;R. Mal. Deodoro, 701 - Centro, Andradina - SP, 16901-011, Brazil;ROOFTOP
7758766;-8.1398795;-34.9352847;R. Silvestre Agostinho Sáles - Jardim Jordão, Jaboatão dos Guararapes - PE, 54150-622, Brazil;GEOMETRIC_CENTER
7759436;-8.1301535;-35.0351681;R. Dom Carlos Coelho - Centro, Jaboatão dos Guararapes - PE, 54090-394, Brazil;GEOMETRIC_CENTER
7759541;-22.7457465;-47.3363344;R. Sete de Setembro, 1499 - Centro, Americana - SP, 13465-320, Brazil;ROOFTOP
7759665;-30.8992297;-55.5298238;Av. Tamandaré, 2891 - Centro, Sant'Ana do Livramento - RS, 97573-294, Brazil;ROOFTOP
7761031;-22.6323334;-47.0029301;R. Noemia Meneghetti Parolin, Santo Antônio de Posse - SP, 13833-600, Brazil;GEOMETRIC_CENTER
7761287;-20.5638778;-48.5657179;R. Vinte, 1418 - Fortaleza, Barretos - SP, 14780-070, Brazil;ROOFTOP
7761295;-16.1140313;-47.9716997;R. Quatro, Valparaíso de Goiás - GO, Brazil;GEOMETRIC_CENTER
7761589;-22.9896389;-43.3512647;Shopping Península Open Mall - Av. Flamboyants da Península, 855 - loja 206 - Barra da Tijuca, Rio de Janeiro - RJ, 22776-070, Brazil;ROOFTOP
7761848;-22.9839283;-43.2045433;R. Visc. de Pirajá, 330 - Ipanema, Rio de Janeiro - RJ, 22410-000, Brazil;ROOFTOP
7762135;-6.2377101;-39.0357398;Quixelô, CE, 63515-000, Brazil;GEOMETRIC_CENTER
7762550;-22.977984;-43.190918;Rua: Miguel Lemos, 41 - Copacabana, Rio de Janeiro - RJ, 22071-000, Brazil;ROOFTOP
7762801;-5.1869135;-37.3459672;Av - R. Dr. João Marcelino, 429 - Centro, Mossoró - RN, 59611-200, Brazil;ROOFTOP
7763085;-22.91008;-43.1778519;R. Sen. Dantas, 75 - Centro, Rio de Janeiro - RJ, 20031-204, Brazil;ROOFTOP
7763093;-22.9398511;-43.3434147;Estr. dos Três Rios, 0 - Freguesia (Jacarepaguá), Rio de Janeiro - RJ, 22755-002, Brazil;RANGE_INTERPOLATED
7763387;-22.9716311;-43.1868668;R. Santa Clara, 50 - Copacabana, Rio de Janeiro - RJ, 22041-012, Brazil;ROOFTOP
7763840;-22.9841283;-43.2130044;Edifício Palácio Astória - R. Visc. de Pirajá, 595 - Ipanema, Rio de Janeiro - RJ, 22410-002, Brazil;ROOFTOP
