CNES;Motivo_Erro
9688358;Caiu em cidade errada. Esperado: IBGE 350550
9689311;Caiu em cidade errada. Esperado: IBGE 421360
9690190;Caiu em cidade errada. Esperado: IBGE 261110
9690379;Caiu em cidade errada. Esperado: IBGE 260960
9690425;Caiu em cidade errada. Esperado: IBGE 292400
9690514;Fora do Brasil ou no mar
9690549;Caiu em cidade errada. Esperado: IBGE 316720
9690816;Caiu em cidade errada. Esperado: IBGE 355030
9690883;Caiu em cidade errada. Esperado: IBGE 521225
9691170;Caiu em cidade errada. Esperado: IBGE 211157
9691456;Fora do Brasil ou no mar
9691626;Caiu em cidade errada. Esperado: IBGE 530010
9691693;Caiu em cidade errada. Esperado: IBGE 510760
9691774;Caiu em cidade errada. Esperado: IBGE 330020
9692142;Caiu em cidade errada. Esperado: IBGE 160030
9692223;Caiu em cidade errada. Esperado: IBGE 160027
9692665;Caiu em cidade errada. Esperado: IBGE 290390
9692819;Caiu em cidade errada. Esperado: IBGE 430440
9693025;Caiu em cidade errada. Esperado: IBGE 251080
9693122;Caiu em cidade errada. Esperado: IBGE 411885
9693521;Caiu em cidade errada. Esperado: IBGE 520870
9693920;Fora do Brasil ou no mar
9694056;Fora do Brasil ou no mar
9694560;Caiu em cidade errada. Esperado: IBGE 330330
9694579;Caiu em cidade errada. Esperado: IBGE 430680
9695435;Caiu em cidade errada. Esperado: IBGE 211130
9695877;Caiu em cidade errada. Esperado: IBGE 313420
9696148;Fora do Brasil ou no mar
9696172;Fora do Brasil ou no mar
9696318;Caiu em cidade errada. Esperado: IBGE 510180
9696660;Caiu em cidade errada. Esperado: IBGE 313240
9696709;Caiu em cidade errada. Esperado: IBGE 350320
9696768;Caiu em cidade errada. Esperado: IBGE 220800
9696814;Caiu em cidade errada. Esperado: IBGE 500790
9696903;Fora do Brasil ou no mar
9697039;Caiu em cidade errada. Esperado: IBGE 317020
9697195;Caiu em cidade errada. Esperado: IBGE 410880
9698027;Fora do Brasil ou no mar
9698205;Caiu em cidade errada. Esperado: IBGE 317020
9698566;Fora do Brasil ou no mar
9698752;Caiu em cidade errada. Esperado: IBGE 521975
9698795;Fora do Brasil ou no mar
9700765;Fora do Brasil ou no mar
9700927;Fora do Brasil ou no mar
9700994;Fora do Brasil ou no mar
9701109;Caiu em cidade errada. Esperado: IBGE 430680
9701141;Caiu em cidade errada. Esperado: IBGE 353650
9701362;Fora do Brasil ou no mar
9701400;Fora do Brasil ou no mar
9701818;Fora do Brasil ou no mar
9701915;Caiu em cidade errada. Esperado: IBGE 355030
9702040;Caiu em cidade errada. Esperado: IBGE 355030
9702512;Fora do Brasil ou no mar
9702652;Caiu em cidade errada. Esperado: IBGE 355070
9703241;Caiu em cidade errada. Esperado: IBGE 240740
9703373;Caiu em cidade errada. Esperado: IBGE 210030
9704167;Fora do Brasil ou no mar
9704590;Caiu em cidade errada. Esperado: IBGE 330455
9704604;Caiu em cidade errada. Esperado: IBGE 330455
9704787;Caiu em cidade errada. Esperado: IBGE 421950
9705287;Fora do Brasil ou no mar
9705414;Caiu em cidade errada. Esperado: IBGE 330490
9705791;Fora do Brasil ou no mar
9706062;Caiu em cidade errada. Esperado: IBGE 430960
9707158;Caiu em cidade errada. Esperado: IBGE 510190
9707735;Caiu em cidade errada. Esperado: IBGE 211130
9707980;Caiu em cidade errada. Esperado: IBGE 353440
9708111;Caiu em cidade errada. Esperado: IBGE 410400
9708316;Caiu em cidade errada. Esperado: IBGE 350570
9708626;Fora do Brasil ou no mar
9708871;Caiu em cidade errada. Esperado: IBGE 431750
9709088;Fora do Brasil ou no mar
9709193;Fora do Brasil ou no mar
9709762;Fora do Brasil ou no mar
9709770;Fora do Brasil ou no mar
9709797;Fora do Brasil ou no mar
9709940;Caiu em cidade errada. Esperado: IBGE 355280
9709959;Caiu em cidade errada. Esperado: IBGE 355280
9710434;Fora do Brasil ou no mar
9710957;Caiu em cidade errada. Esperado: IBGE 352440
9711570;Caiu em cidade errada. Esperado: IBGE 420395
9711805;Caiu em cidade errada. Esperado: IBGE 241120
9711872;Caiu em cidade errada. Esperado: IBGE 353440
9712372;Caiu em cidade errada. Esperado: IBGE 355030
9712496;Caiu em cidade errada. Esperado: IBGE 355030
9712992;Caiu em cidade errada. Esperado: IBGE 261110
9713069;Caiu em cidade errada. Esperado: IBGE 261110
9713204;Caiu em cidade errada. Esperado: IBGE 520870
9713441;Caiu em cidade errada. Esperado: IBGE 430770
9713700;Fora do Brasil ou no mar
9714251;Caiu em cidade errada. Esperado: IBGE 231060
9714553;Fora do Brasil ou no mar
9714936;Caiu em cidade errada. Esperado: IBGE 355030
9715231;Caiu em cidade errada. Esperado: IBGE 410550
9716602;Caiu em cidade errada. Esperado: IBGE 261160
9716769;Fora do Brasil ou no mar
9716823;Caiu em cidade errada. Esperado: IBGE 420120
9718036;Caiu em cidade errada. Esperado: IBGE 261640
9718370;Caiu em cidade errada. Esperado: IBGE 520140
9718389;Fora do Brasil ou no mar
9718907;Caiu em cidade errada. Esperado: IBGE 230780
9718915;Caiu em cidade errada. Esperado: IBGE 240800
9719563;Fora do Brasil ou no mar
9720650;Fora do Brasil ou no mar
9720669;Caiu em cidade errada. Esperado: IBGE 421970
9720782;Caiu em cidade errada. Esperado: IBGE 510340
9720944;Caiu em cidade errada. Esperado: IBGE 350550
9721320;Caiu em cidade errada. Esperado: IBGE 290689
9721339;Caiu em cidade errada. Esperado: IBGE 330455
9721428;Caiu em cidade errada. Esperado: IBGE 520870
9721649;Caiu em cidade errada. Esperado: IBGE 355030
9722386;Caiu em cidade errada. Esperado: IBGE 355030
9722564;Fora do Brasil ou no mar
9722769;Caiu em cidade errada. Esperado: IBGE 292740
9722831;Caiu em cidade errada. Esperado: IBGE 231050
9722971;Caiu em cidade errada. Esperado: IBGE 160030
9723226;Caiu em cidade errada. Esperado: IBGE 350570
9723773;Caiu em cidade errada. Esperado: IBGE 270430
9723781;Fora do Brasil ou no mar
9724354;Caiu em cidade errada. Esperado: IBGE 330455
9724478;Fora do Brasil ou no mar
9724869;Caiu em cidade errada. Esperado: IBGE 330490
9724907;Caiu em cidade errada. Esperado: IBGE 354880
9724915;Fora do Brasil ou no mar
9725520;Fora do Brasil ou no mar
9725636;Fora do Brasil ou no mar
9726284;Caiu em cidade errada. Esperado: IBGE 521310
9726330;Caiu em cidade errada. Esperado: IBGE 430700
9727310;Caiu em cidade errada. Esperado: IBGE 330455
9728031;Caiu em cidade errada. Esperado: IBGE 291180
9728236;Caiu em cidade errada. Esperado: IBGE 520140
9728406;Caiu em cidade errada. Esperado: IBGE 290460
9728821;Caiu em cidade errada. Esperado: IBGE 431180
9729135;Caiu em cidade errada. Esperado: IBGE 330490
9729631;Caiu em cidade errada. Esperado: IBGE 355220
9730095;Caiu em cidade errada. Esperado: IBGE 354880
9730524;Caiu em cidade errada. Esperado: IBGE 421660
9730796;Caiu em cidade errada. Esperado: IBGE 220750
9731105;Caiu em cidade errada. Esperado: IBGE 310620
9731334;Caiu em cidade errada. Esperado: IBGE 330340
9732071;Caiu em cidade errada. Esperado: IBGE 350570
9732098;Caiu em cidade errada. Esperado: IBGE 240810
9732454;Caiu em cidade errada. Esperado: IBGE 510790
9732608;Fora do Brasil ou no mar
9732616;Fora do Brasil ou no mar
9732780;Caiu em cidade errada. Esperado: IBGE 330395
9733167;Fora do Brasil ou no mar
9733183;Caiu em cidade errada. Esperado: IBGE 314995
9733353;Fora do Brasil ou no mar
9733582;Caiu em cidade errada. Esperado: IBGE 330455
9733663;Caiu em cidade errada. Esperado: IBGE 351700
9734074;Caiu em cidade errada. Esperado: IBGE 310205
9734104;Fora do Brasil ou no mar
9734988;Fora do Brasil ou no mar
9735372;Caiu em cidade errada. Esperado: IBGE 355030
9735402;Caiu em cidade errada. Esperado: IBGE 355030
9736794;Caiu em cidade errada. Esperado: IBGE 430850
9736859;Caiu em cidade errada. Esperado: IBGE 355280
9737510;Caiu em cidade errada. Esperado: IBGE 520620
9737537;Caiu em cidade errada. Esperado: IBGE 350760
9738320;Fora do Brasil ou no mar
9738681;Fora do Brasil ou no mar
9739408;Fora do Brasil ou no mar
9739432;Caiu em cidade errada. Esperado: IBGE 210910
9739459;Caiu em cidade errada. Esperado: IBGE 330455
9739629;Caiu em cidade errada. Esperado: IBGE 291360
9739653;Fora do Brasil ou no mar
9739777;Fora do Brasil ou no mar
9739955;Caiu em cidade errada. Esperado: IBGE 293160
9740198;Fora do Brasil ou no mar
9740384;Caiu em cidade errada. Esperado: IBGE 211130
9741488;Caiu em cidade errada. Esperado: IBGE 522140
9741704;Caiu em cidade errada. Esperado: IBGE 350320
9743189;Fora do Brasil ou no mar
9744339;Caiu em cidade errada. Esperado: IBGE 316860
9744444;Caiu em cidade errada. Esperado: IBGE 351110
9744452;Caiu em cidade errada. Esperado: IBGE 520870
9745084;Caiu em cidade errada. Esperado: IBGE 240810
9745092;Caiu em cidade errada. Esperado: IBGE 330130
9746307;Caiu em cidade errada. Esperado: IBGE 330490
9746927;Caiu em cidade errada. Esperado: IBGE 355220
9747281;Caiu em cidade errada. Esperado: IBGE 150220
9747346;Caiu em cidade errada. Esperado: IBGE 350570
9747656;Fora do Brasil ou no mar
9747753;Fora do Brasil ou no mar
9747818;Caiu em cidade errada. Esperado: IBGE 420820
9747923;Fora do Brasil ou no mar
9748105;Caiu em cidade errada. Esperado: IBGE 211130
9748237;Caiu em cidade errada. Esperado: IBGE 521770
9748644;Caiu em cidade errada. Esperado: IBGE 320120
9749896;Caiu em cidade errada. Esperado: IBGE 292740
9750991;Fora do Brasil ou no mar
9751106;Fora do Brasil ou no mar
9751637;Caiu em cidade errada. Esperado: IBGE 510785
9751882;Caiu em cidade errada. Esperado: IBGE 330245
9751920;Caiu em cidade errada. Esperado: IBGE 330245
9752137;Caiu em cidade errada. Esperado: IBGE 311060
9752161;Fora do Brasil ou no mar
9752617;Fora do Brasil ou no mar
9752889;Fora do Brasil ou no mar
9753125;Caiu em cidade errada. Esperado: IBGE 314440
9754067;Fora do Brasil ou no mar
9754156;Caiu em cidade errada. Esperado: IBGE 260960
9754350;Caiu em cidade errada. Esperado: IBGE 431750
9754644;Caiu em cidade errada. Esperado: IBGE 291250
9756000;Caiu em cidade errada. Esperado: IBGE 421950
9756159;Fora do Brasil ou no mar
9756175;Caiu em cidade errada. Esperado: IBGE 355030
9756205;Caiu em cidade errada. Esperado: IBGE 355030
9756736;Caiu em cidade errada. Esperado: IBGE 412810
9757201;Caiu em cidade errada. Esperado: IBGE 520740
9758275;Caiu em cidade errada. Esperado: IBGE 354910
9758879;Caiu em cidade errada. Esperado: IBGE 521150
9758895;Caiu em cidade errada. Esperado: IBGE 315780
9759077;Caiu em cidade errada. Esperado: IBGE 521150
9759239;Caiu em cidade errada. Esperado: IBGE 521150
9760091;Caiu em cidade errada. Esperado: IBGE 521860
9760393;Fora do Brasil ou no mar
9760504;Caiu em cidade errada. Esperado: IBGE 410140
9760741;Caiu em cidade errada. Esperado: IBGE 314610
9761551;Caiu em cidade errada. Esperado: IBGE 350550
9762183;Caiu em cidade errada. Esperado: IBGE 354880
9762884;Fora do Brasil ou no mar
9762973;Caiu em cidade errada. Esperado: IBGE 520870
9763155;Caiu em cidade errada. Esperado: IBGE 355030
9763732;Fora do Brasil ou no mar
9763864;Caiu em cidade errada. Esperado: IBGE 520860
9764135;Caiu em cidade errada. Esperado: IBGE 410150
9764976;Caiu em cidade errada. Esperado: IBGE 310620
9765425;Caiu em cidade errada. Esperado: IBGE 350650
9766197;Caiu em cidade errada. Esperado: IBGE 354990
9766413;Caiu em cidade errada. Esperado: IBGE 130260
9766855;Caiu em cidade errada. Esperado: IBGE 420830
9766863;Fora do Brasil ou no mar
9767053;Caiu em cidade errada. Esperado: IBGE 350210
9767223;Caiu em cidade errada. Esperado: IBGE 330100
9767304;Caiu em cidade errada. Esperado: IBGE 411370
9767886;Caiu em cidade errada. Esperado: IBGE 330245
9767924;Fora do Brasil ou no mar
9767983;Caiu em cidade errada. Esperado: IBGE 355030
9768041;Caiu em cidade errada. Esperado: IBGE 355030
9768203;Caiu em cidade errada. Esperado: IBGE 355030
9768548;Caiu em cidade errada. Esperado: IBGE 310620
9768556;Caiu em cidade errada. Esperado: IBGE 431750
9768572;Caiu em cidade errada. Esperado: IBGE 352920
9768696;Caiu em cidade errada. Esperado: IBGE 354990
9768998;Fora do Brasil ou no mar
9769153;Caiu em cidade errada. Esperado: IBGE 330455
9769242;Caiu em cidade errada. Esperado: IBGE 330455
9769803;Caiu em cidade errada. Esperado: IBGE 310620
9770291;Caiu em cidade errada. Esperado: IBGE 330490
9770453;Caiu em cidade errada. Esperado: IBGE 330395
9770917;Caiu em cidade errada. Esperado: IBGE 251080
9771654;Fora do Brasil ou no mar
9772073;Caiu em cidade errada. Esperado: IBGE 240050
9772685;Caiu em cidade errada. Esperado: IBGE 330455
9772782;Fora do Brasil ou no mar
9773061;Caiu em cidade errada. Esperado: IBGE 314570
9773231;Caiu em cidade errada. Esperado: IBGE 313240
9773371;Caiu em cidade errada. Esperado: IBGE 355030
9773738;Caiu em cidade errada. Esperado: IBGE 410020
9773827;Fora do Brasil ou no mar
9773851;Fora do Brasil ou no mar
9774580;Fora do Brasil ou no mar
9774629;Fora do Brasil ou no mar
9774939;Caiu em cidade errada. Esperado: IBGE 350570
9775013;Caiu em cidade errada. Esperado: IBGE 352480
9775218;Fora do Brasil ou no mar
9775692;Caiu em cidade errada. Esperado: IBGE 510340
9775749;Caiu em cidade errada. Esperado: IBGE 431849
9776265;Caiu em cidade errada. Esperado: IBGE 211153
9777350;Fora do Brasil ou no mar
9777997;Fora do Brasil ou no mar
9779051;Caiu em cidade errada. Esperado: IBGE 354880
9779469;Caiu em cidade errada. Esperado: IBGE 330455
9779582;Fora do Brasil ou no mar
9779590;Fora do Brasil ou no mar
9779620;Caiu em cidade errada. Esperado: IBGE 313240
9779728;Caiu em cidade errada. Esperado: IBGE 354880
9779779;Caiu em cidade errada. Esperado: IBGE 313420
9779841;Caiu em cidade errada. Esperado: IBGE 170950
9779892;Caiu em cidade errada. Esperado: IBGE 350570
9779922;Caiu em cidade errada. Esperado: IBGE 330455
9779949;Caiu em cidade errada. Esperado: IBGE 330455
9780009;Caiu em cidade errada. Esperado: IBGE 350570
9780173;Caiu em cidade errada. Esperado: IBGE 270430
9780505;Fora do Brasil ou no mar
9780645;Fora do Brasil ou no mar
9781129;Caiu em cidade errada. Esperado: IBGE 355280
9781218;Fora do Brasil ou no mar
9781226;Caiu em cidade errada. Esperado: IBGE 330100
9781331;Caiu em cidade errada. Esperado: IBGE 330455
9781501;Caiu em cidade errada. Esperado: IBGE 211153
9781722;Caiu em cidade errada. Esperado: IBGE 410840
9781838;Caiu em cidade errada. Esperado: IBGE 260875
9781854;Caiu em cidade errada. Esperado: IBGE 430680
9782230;Caiu em cidade errada. Esperado: IBGE 330455
9782257;Fora do Brasil ou no mar
9783148;Caiu em cidade errada. Esperado: IBGE 421950
9783326;Caiu em cidade errada. Esperado: IBGE 221100
9784985;Caiu em cidade errada. Esperado: IBGE 354870
9785248;Caiu em cidade errada. Esperado: IBGE 320500
9785477;Caiu em cidade errada. Esperado: IBGE 221100
9786333;Caiu em cidade errada. Esperado: IBGE 355030
9786465;Caiu em cidade errada. Esperado: IBGE 330180
9786813;Caiu em cidade errada. Esperado: IBGE 355030
9786910;Fora do Brasil ou no mar
9787518;Fora do Brasil ou no mar
9787542;Caiu em cidade errada. Esperado: IBGE 351500
9787623;Caiu em cidade errada. Esperado: IBGE 280020
9788050;Fora do Brasil ou no mar
9788077;Caiu em cidade errada. Esperado: IBGE 412810
9788247;Caiu em cidade errada. Esperado: IBGE 211120
9788573;Caiu em cidade errada. Esperado: IBGE 420820
9788905;Caiu em cidade errada. Esperado: IBGE 354870
9788972;Caiu em cidade errada. Esperado: IBGE 311060
9789057;Caiu em cidade errada. Esperado: IBGE 432260
9789162;Caiu em cidade errada. Esperado: IBGE 350750
9789227;Caiu em cidade errada. Esperado: IBGE 354425
9789901;Caiu em cidade errada. Esperado: IBGE 211153
9790799;Fora do Brasil ou no mar
9791027;Caiu em cidade errada. Esperado: IBGE 521860
9791094;Caiu em cidade errada. Esperado: IBGE 410880
9791582;Fora do Brasil ou no mar
9791841;Caiu em cidade errada. Esperado: IBGE 330455
9791876;Fora do Brasil ou no mar
9792031;Fora do Brasil ou no mar
9792457;Fora do Brasil ou no mar
9792546;Caiu em cidade errada. Esperado: IBGE 430680
9792600;Caiu em cidade errada. Esperado: IBGE 354880
9792619;Caiu em cidade errada. Esperado: IBGE 240810
9793593;Fora do Brasil ou no mar
9793607;Fora do Brasil ou no mar
9793771;Caiu em cidade errada. Esperado: IBGE 352480
9793879;Fora do Brasil ou no mar
9794077;Fora do Brasil ou no mar
9794115;Fora do Brasil ou no mar
9794158;Fora do Brasil ou no mar
9794212;Fora do Brasil ou no mar
9794379;Caiu em cidade errada. Esperado: IBGE 354880
9794557;Caiu em cidade errada. Esperado: IBGE 410880
9794840;Caiu em cidade errada. Esperado: IBGE 240290
9795391;Caiu em cidade errada. Esperado: IBGE 240810
9795707;Fora do Brasil ou no mar
9795847;Fora do Brasil ou no mar
9795898;Caiu em cidade errada. Esperado: IBGE 330452
9795987;Caiu em cidade errada. Esperado: IBGE 410400
9796185;Fora do Brasil ou no mar
9796827;Caiu em cidade errada. Esperado: IBGE 311060
9796878;Fora do Brasil ou no mar
9797416;Fora do Brasil ou no mar
9797572;Caiu em cidade errada. Esperado: IBGE 412810
9798374;Caiu em cidade errada. Esperado: IBGE 350550
9798951;Caiu em cidade errada. Esperado: IBGE 310160
9799478;Caiu em cidade errada. Esperado: IBGE 355030
9799591;Fora do Brasil ou no mar
9799842;Fora do Brasil ou no mar
9799850;Fora do Brasil ou no mar
9799893;Fora do Brasil ou no mar
9800042;Fora do Brasil ou no mar
9800204;Caiu em cidade errada. Esperado: IBGE 351840
9800336;Fora do Brasil ou no mar
9800506;Fora do Brasil ou no mar
9800549;Fora do Brasil ou no mar
9800573;Caiu em cidade errada. Esperado: IBGE 317070
9800808;Caiu em cidade errada. Esperado: IBGE 211153
9801049;Caiu em cidade errada. Esperado: IBGE 314000
9801235;Fora do Brasil ou no mar
9802266;Caiu em cidade errada. Esperado: IBGE 311060
9802274;Caiu em cidade errada. Esperado: IBGE 311060
9802282;Caiu em cidade errada. Esperado: IBGE 311060
9802541;Fora do Brasil ou no mar
9804315;Caiu em cidade errada. Esperado: IBGE 411370
9804587;Fora do Brasil ou no mar
9804641;Caiu em cidade errada. Esperado: IBGE 150420
9804854;Caiu em cidade errada. Esperado: IBGE 210910
9805028;Fora do Brasil ou no mar
9805036;Caiu em cidade errada. Esperado: IBGE 330455
9805273;Caiu em cidade errada. Esperado: IBGE 330455
9805362;Caiu em cidade errada. Esperado: IBGE 330455
9805648;Fora do Brasil ou no mar
9805729;Caiu em cidade errada. Esperado: IBGE 353930
9806202;Caiu em cidade errada. Esperado: IBGE 311060
9806318;Fora do Brasil ou no mar
9806334;Caiu em cidade errada. Esperado: IBGE 291390
9806989;Caiu em cidade errada. Esperado: IBGE 330455
9807004;Fora do Brasil ou no mar
9807055;Fora do Brasil ou no mar
9807195;Fora do Brasil ou no mar
9807225;Caiu em cidade errada. Esperado: IBGE 330455
9807357;Caiu em cidade errada. Esperado: IBGE 314480
9807365;Caiu em cidade errada. Esperado: IBGE 314480
9807373;Caiu em cidade errada. Esperado: IBGE 314480
9807470;Fora do Brasil ou no mar
9807500;Fora do Brasil ou no mar
9808280;Fora do Brasil ou no mar
9808388;Caiu em cidade errada. Esperado: IBGE 354880
9808558;Fora do Brasil ou no mar
9809260;Caiu em cidade errada. Esperado: IBGE 320530
9809929;Caiu em cidade errada. Esperado: IBGE 150808
9810285;Caiu em cidade errada. Esperado: IBGE 351840
